iso_code,location,date,new_cases,new_deaths,new_cases_per_million,new_deaths_per_million,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million,population,gdp_per_capita,human_development_index
BGR,Bulgaria,2020-07-19,95.0,1.0,13.672,0.14400000000000002,8733.0,300.0,1256.828,43.175,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-20,196.0,8.0,28.208000000000002,1.151,8929.0,308.0,1285.036,44.326,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-21,325.0,5.0,46.773,0.72,9254.0,313.0,1331.809,45.04600000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-22,330.0,8.0,47.493,1.151,9584.0,321.0,1379.3010000000002,46.196999999999996,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-23,269.0,8.0,38.714,1.151,9853.0,329.0,1418.015,47.349,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-24,270.0,8.0,38.858000000000004,1.151,10123.0,337.0,1456.8729999999998,48.5,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-25,189.0,1.0,27.2,0.14400000000000002,10312.0,338.0,1484.0729999999999,48.644,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-26,115.0,2.0,16.55,0.28800000000000003,10427.0,340.0,1500.624,48.931999999999995,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-27,194.0,7.0,27.92,1.0070000000000001,10621.0,347.0,1528.543,49.93899999999999,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-28,250.0,8.0,35.979,1.151,10871.0,355.0,1564.523,51.091,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-29,284.0,13.0,40.872,1.871,11155.0,368.0,1605.395,52.961000000000006,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-30,265.0,6.0,38.138000000000005,0.8640000000000001,11420.0,374.0,1643.533,53.825,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-07-31,270.0,9.0,38.858000000000004,1.295,11690.0,383.0,1682.391,55.12,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-01,146.0,2.0,21.011999999999997,0.28800000000000003,11836.0,385.0,1703.4029999999998,55.408,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-02,119.0,3.0,17.125999999999998,0.43200000000000005,11955.0,388.0,1720.529,55.84,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-03,204.0,16.0,29.359,2.303,12159.0,404.0,1749.888,58.143,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-04,255.0,11.0,36.699,1.5830000000000002,12414.0,415.0,1786.5870000000002,59.726000000000006,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-05,303.0,9.0,43.607,1.295,12717.0,424.0,1830.194,61.021,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-06,297.0,11.0,42.743,1.5830000000000002,13014.0,435.0,1872.9370000000001,62.604,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-07,195.0,7.0,28.064,1.0070000000000001,13209.0,442.0,1901.001,63.611000000000004,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-08,134.0,3.0,19.285,0.43200000000000005,13343.0,445.0,1920.286,64.043,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-09,53.0,2.0,7.627999999999999,0.28800000000000003,13396.0,447.0,1927.9129999999998,64.331,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-10,116.0,12.0,16.694000000000003,1.7269999999999999,13512.0,459.0,1944.608,66.058,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-11,210.0,12.0,30.223000000000003,1.7269999999999999,13722.0,471.0,1974.83,67.785,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-12,171.0,11.0,24.61,1.5830000000000002,13893.0,482.0,1999.44,69.368,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-13,0.0,0.0,0.0,0.0,13893.0,482.0,1999.44,69.368,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-14,350.0,10.0,50.371,1.439,14243.0,492.0,2049.811,70.807,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-15,90.0,3.0,12.953,0.43200000000000005,14333.0,495.0,2062.764,71.23899999999999,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-16,32.0,3.0,4.605,0.43200000000000005,14365.0,498.0,2067.369,71.671,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-17,135.0,14.0,19.429000000000002,2.015,14500.0,512.0,2086.798,73.686,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-18,169.0,7.0,24.322,1.0070000000000001,14669.0,519.0,2111.12,74.693,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-19,151.0,8.0,21.730999999999998,1.151,14820.0,527.0,2132.851,75.844,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-20,142.0,5.0,20.436,0.72,14962.0,532.0,2153.288,76.564,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-21,169.0,7.0,24.322,1.0070000000000001,15131.0,539.0,2177.61,77.571,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-22,0.0,0.0,0.0,0.0,15131.0,539.0,2177.61,77.571,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-23,156.0,6.0,22.451,0.8640000000000001,15287.0,545.0,2200.061,78.435,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-24,99.0,18.0,14.248,2.591,15386.0,563.0,2214.308,81.025,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-25,203.0,9.0,29.215,1.295,15589.0,572.0,2243.524,82.321,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-26,162.0,14.0,23.315,2.015,15751.0,586.0,2266.8379999999997,84.335,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-27,157.0,8.0,22.595,1.151,15908.0,594.0,2289.433,85.48700000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-28,157.0,9.0,22.595,1.295,16065.0,603.0,2312.028,86.78200000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-29,99.0,2.0,14.248,0.28800000000000003,16164.0,605.0,2326.276,87.07,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-30,26.0,8.0,3.742,1.151,16190.0,613.0,2330.018,88.221,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-08-31,76.0,16.0,10.937999999999999,2.303,16266.0,629.0,2340.955,90.524,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-01,188.0,13.0,27.055999999999997,1.871,16454.0,642.0,2368.012,92.395,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-02,163.0,6.0,23.458000000000002,0.8640000000000001,16617.0,648.0,2391.47,93.258,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-03,158.0,10.0,22.739,1.439,16775.0,658.0,2414.209,94.697,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-04,179.0,7.0,25.761,1.0070000000000001,16954.0,665.0,2439.97,95.705,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-05,96.0,6.0,13.815999999999999,0.8640000000000001,17050.0,671.0,2453.786,96.568,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-06,39.0,5.0,5.6129999999999995,0.72,17089.0,676.0,2459.399,97.288,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-07,57.0,1.0,8.203,0.14400000000000002,17146.0,677.0,2467.6020000000003,97.432,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-08,167.0,15.0,24.034000000000002,2.1590000000000003,17313.0,692.0,2491.637,99.59100000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-09,122.0,10.0,17.558,1.439,17435.0,702.0,2509.195,101.03,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-10,163.0,4.0,23.458000000000002,0.5760000000000001,17598.0,706.0,2532.653,101.605,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-11,201.0,7.0,28.927,1.0070000000000001,17799.0,713.0,2561.58,102.613,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-12,92.0,4.0,13.24,0.5760000000000001,17891.0,717.0,2574.821,103.189,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-13,27.0,3.0,3.886,0.43200000000000005,17918.0,720.0,2578.706,103.62,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-14,143.0,9.0,20.58,1.295,18061.0,729.0,2599.2870000000003,104.916,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-15,155.0,7.0,22.307,1.0070000000000001,18216.0,736.0,2621.594,105.92299999999999,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-16,174.0,3.0,25.041999999999998,0.43200000000000005,18390.0,739.0,2646.635,106.355,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-17,154.0,10.0,22.163,1.439,18544.0,749.0,2668.7990000000004,107.794,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-18,189.0,4.0,27.2,0.5760000000000001,18733.0,753.0,2695.9990000000003,108.37,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-19,86.0,2.0,12.377,0.28800000000000003,18819.0,755.0,2708.3759999999997,108.65700000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-20,44.0,6.0,6.332000000000001,0.8640000000000001,18863.0,761.0,2714.708,109.521,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-21,151.0,4.0,21.730999999999998,0.5760000000000001,19014.0,765.0,2736.44,110.09700000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-22,109.0,2.0,15.687000000000001,0.28800000000000003,19123.0,767.0,2752.127,110.384,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-23,160.0,12.0,23.026999999999997,1.7269999999999999,19283.0,779.0,2775.153,112.111,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-24,290.0,6.0,41.736000000000004,0.8640000000000001,19573.0,785.0,2816.889,112.975,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-25,255.0,4.0,36.699,0.5760000000000001,19828.0,789.0,2853.5879999999997,113.551,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-26,169.0,0.0,24.322,0.0,19997.0,789.0,2877.91,113.551,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-27,58.0,7.0,8.347000000000001,1.0070000000000001,20055.0,796.0,2886.257,114.55799999999999,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-28,216.0,11.0,31.086,1.5830000000000002,20271.0,807.0,2917.343,116.141,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-29,276.0,6.0,39.721,0.8640000000000001,20547.0,813.0,2957.0640000000003,117.005,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-09-30,286.0,12.0,41.16,1.7269999999999999,20833.0,825.0,2998.225,118.73200000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-01,0.0,0.0,0.0,0.0,20833.0,825.0,2998.225,118.73200000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-02,503.0,13.0,72.39,1.871,21336.0,838.0,3070.615,120.603,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-03,182.0,3.0,26.193,0.43200000000000005,21518.0,841.0,3096.808,121.03399999999999,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-04,69.0,3.0,9.93,0.43200000000000005,21587.0,844.0,3106.738,121.46600000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-05,283.0,10.0,40.729,1.439,21870.0,854.0,3147.467,122.905,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-06,436.0,8.0,62.748000000000005,1.151,22306.0,862.0,3210.215,124.057,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-07,437.0,11.0,62.891999999999996,1.5830000000000002,22743.0,873.0,3273.1059999999998,125.64,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-08,516.0,7.0,74.26100000000001,1.0070000000000001,23259.0,880.0,3347.368,126.647,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-09,612.0,7.0,88.07700000000001,1.0070000000000001,23871.0,887.0,3435.445,127.654,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-10,448.0,4.0,64.475,0.5760000000000001,24319.0,891.0,3499.92,128.23,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-11,83.0,1.0,11.945,0.14400000000000002,24402.0,892.0,3511.865,128.374,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-12,587.0,23.0,84.479,3.31,24989.0,915.0,3596.344,131.684,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-13,785.0,8.0,112.975,1.151,25774.0,923.0,3709.3190000000004,132.835,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-14,819.0,6.0,117.868,0.8640000000000001,26593.0,929.0,3827.187,133.69899999999998,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-15,914.0,15.0,131.54,2.1590000000000003,27507.0,944.0,3958.7270000000003,135.858,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-16,998.0,14.0,143.629,2.015,28505.0,958.0,4102.357,137.873,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-17,603.0,10.0,86.78200000000001,1.439,29108.0,968.0,4189.139,139.312,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-18,395.0,18.0,56.847,2.591,29503.0,986.0,4245.986,141.90200000000002,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-19,1024.0,22.0,147.371,3.1660000000000004,30527.0,1008.0,4393.357,145.06799999999998,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-20,1336.0,11.0,192.273,1.5830000000000002,31863.0,1019.0,4585.63,146.65200000000002,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-21,1472.0,29.0,211.84599999999998,4.1739999999999995,33335.0,1048.0,4797.476,150.825,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-22,1595.0,16.0,229.548,2.303,34930.0,1064.0,5027.024,153.128,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-23,1589.0,13.0,228.68400000000003,1.871,36519.0,1077.0,5255.7080000000005,154.999,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-24,1043.0,7.0,150.106,1.0070000000000001,37562.0,1084.0,5405.814,156.006,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-25,327.0,10.0,47.06100000000001,1.439,37889.0,1094.0,5452.875,157.445,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-26,2243.0,42.0,322.806,6.045,40132.0,1136.0,5775.681,163.49,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-27,2569.0,25.0,369.723,3.5980000000000003,42701.0,1161.0,6145.404,167.088,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-28,2760.0,36.0,397.211,5.181,45461.0,1197.0,6542.615,172.269,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-29,2689.0,28.0,386.99300000000005,4.03,48150.0,1225.0,6929.608,176.298,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-30,2891.0,29.0,416.064,4.1739999999999995,51041.0,1254.0,7345.672,180.472,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-10-31,1803.0,25.0,259.483,3.5980000000000003,52844.0,1279.0,7605.155,184.07,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-01,1225.0,19.0,176.298,2.734,54069.0,1298.0,7781.453,186.804,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-02,2427.0,51.0,349.287,7.34,56496.0,1349.0,8130.74,194.144,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-03,4041.0,63.0,581.569,9.067,60537.0,1412.0,8712.309000000001,203.21099999999998,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-04,4054.0,54.0,583.44,7.772,64591.0,1466.0,9295.749,210.982,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-05,3754.0,52.0,540.265,7.484,68345.0,1518.0,9836.014000000001,218.46599999999998,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-06,3839.0,58.0,552.498,8.347000000000001,72184.0,1576.0,10388.511,226.813,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-07,2301.0,56.0,331.153,8.059,74485.0,1632.0,10719.665,234.873,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-08,675.0,33.0,97.14399999999999,4.749,75160.0,1665.0,10816.809,239.622,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-09,3816.0,106.0,549.188,15.255,78976.0,1771.0,11365.996000000001,254.877,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-10,4390.0,80.0,631.7959999999999,11.513,83366.0,1851.0,11997.792,266.39099999999996,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-11,3945.0,47.0,567.753,6.763999999999999,87311.0,1898.0,12565.545,273.155,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-12,3414.0,72.0,491.333,10.362,90725.0,1970.0,13056.878,283.517,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-13,4212.0,85.0,606.179,12.232999999999999,94937.0,2055.0,13663.056999999999,295.75,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-14,2498.0,36.0,359.505,5.181,97435.0,2091.0,14022.562,300.931,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-15,816.0,39.0,117.436,5.6129999999999995,98251.0,2130.0,14139.998,306.543,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-16,3519.0,152.0,506.444,21.875,101770.0,2282.0,14646.442,328.41900000000004,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-17,4828.0,131.0,694.832,18.852999999999998,106598.0,2413.0,15341.274,347.272,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-18,3938.0,117.0,566.746,16.838,110536.0,2530.0,15908.02,364.11,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-19,3899.0,119.0,561.133,17.125999999999998,114435.0,2649.0,16469.152,381.236,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-20,3983.0,129.0,573.222,18.565,118418.0,2778.0,17042.374,399.80199999999996,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-21,2279.0,42.0,327.98699999999997,6.045,120697.0,2820.0,17370.361,405.846,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-22,1123.0,60.0,161.619,8.635,121820.0,2880.0,17531.98,414.481,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-23,3146.0,189.0,452.76300000000003,27.2,124966.0,3069.0,17984.743000000002,441.68199999999996,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-24,4382.0,157.0,630.645,22.595,129348.0,3226.0,18615.388,464.277,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-25,3712.0,141.0,534.22,20.292,133060.0,3367.0,19149.608,484.569,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-26,3568.0,162.0,513.496,23.315,136628.0,3529.0,19663.104,507.88300000000004,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-27,3327.0,151.0,478.81199999999995,21.730999999999998,139955.0,3680.0,20141.917,529.615,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-28,1792.0,69.0,257.899,9.93,141747.0,3749.0,20399.816000000003,539.545,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-29,739.0,65.0,106.355,9.355,142486.0,3814.0,20506.171000000002,548.9,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-11-30,2814.0,221.0,404.983,31.805999999999997,145300.0,4035.0,20911.154,580.705,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-01,3475.0,153.0,500.11199999999997,22.019000000000002,148775.0,4188.0,21411.265,602.725,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-02,3138.0,159.0,451.61199999999997,22.883000000000003,151913.0,4347.0,21862.877,625.6080000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-03,3280.0,156.0,472.048,22.451,155193.0,4503.0,22334.925,648.059,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-04,3614.0,147.0,520.116,21.156,158807.0,4650.0,22855.042,669.2139999999999,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-05,2037.0,79.0,293.159,11.369000000000002,160844.0,4729.0,23148.201,680.584,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-06,577.0,68.0,83.04,9.786,161421.0,4797.0,23231.241,690.37,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-07,2764.0,213.0,397.787,30.654,164185.0,5010.0,23629.028,721.025,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-08,3980.0,146.0,572.79,21.011999999999997,168165.0,5156.0,24201.818,742.0369999999999,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-09,3328.0,127.0,478.95599999999996,18.277,171493.0,5283.0,24680.773999999998,760.314,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-10,3075.0,122.0,442.545,17.558,174568.0,5405.0,25123.319,777.872,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-11,3097.0,157.0,445.711,22.595,177665.0,5562.0,25569.03,800.467,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-12,1287.0,64.0,185.22099999999998,9.211,178952.0,5626.0,25754.251,809.678,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-13,497.0,62.0,71.527,8.923,179449.0,5688.0,25825.778,818.6,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-14,2095.0,150.0,301.506,21.588,181544.0,5838.0,26127.285,840.188,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-15,2743.0,167.0,394.765,24.034000000000002,184287.0,6005.0,26522.049,864.222,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-16,1959.0,191.0,281.934,27.488000000000003,186246.0,6196.0,26803.982999999997,891.71,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-17,2042.0,143.0,293.879,20.58,188288.0,6339.0,27097.861,912.29,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-18,1739.0,157.0,250.27200000000002,22.595,190027.0,6496.0,27348.132999999998,934.885,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-19,1002.0,55.0,144.205,7.915,191029.0,6551.0,27492.338,942.801,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-20,166.0,58.0,23.89,8.347000000000001,191195.0,6609.0,27516.228,951.148,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-21,1277.0,156.0,183.782,22.451,192472.0,6765.0,27700.011000000002,973.5989999999999,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-22,1799.0,114.0,258.907,16.407,194271.0,6879.0,27958.917,990.0060000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-23,1615.0,99.0,232.426,14.248,195886.0,6978.0,28191.343999999997,1004.253,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-24,772.0,45.0,111.104,6.476,196658.0,7023.0,28302.447999999997,1010.73,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-25,257.0,50.0,36.986999999999995,7.196000000000001,196915.0,7073.0,28339.433999999997,1017.926,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-26,469.0,50.0,67.497,7.196000000000001,197384.0,7123.0,28406.931,1025.121,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-27,332.0,41.0,47.78,5.901,197716.0,7164.0,28454.712000000003,1031.022,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-28,337.0,87.0,48.5,12.520999999999999,198053.0,7251.0,28503.212000000003,1043.5430000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-29,1438.0,154.0,206.953,22.163,199491.0,7405.0,28710.165,1065.7060000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-30,1729.0,110.0,248.833,15.831,201220.0,7515.0,28958.997000000003,1081.537,6948445.0,18563.307,0.816
BGR,Bulgaria,2020-12-31,1046.0,61.0,150.537,8.779,202266.0,7576.0,29109.535,1090.316,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-01,274.0,28.0,39.433,4.03,202540.0,7604.0,29148.967999999997,1094.346,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-02,340.0,40.0,48.931999999999995,5.757000000000001,202880.0,7644.0,29197.9,1100.1019999999999,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-03,171.0,34.0,24.61,4.893,203051.0,7678.0,29222.509,1104.995,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-04,1029.0,157.0,148.091,22.595,204080.0,7835.0,29370.6,1127.59,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-05,1310.0,67.0,188.53099999999998,9.642000000000001,205390.0,7902.0,29559.132,1137.233,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-06,1002.0,59.0,144.205,8.491,206392.0,7961.0,29703.337000000003,1145.724,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-07,867.0,56.0,124.77600000000001,8.059,207259.0,8017.0,29828.112999999998,1153.7830000000001,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-08,753.0,61.0,108.37,8.779,208012.0,8078.0,29936.482000000004,1162.562,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-09,394.0,19.0,56.703,2.734,208406.0,8097.0,29993.186,1165.297,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-10,105.0,29.0,15.110999999999999,4.1739999999999995,208511.0,8126.0,30008.297000000002,1169.47,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-11,620.0,106.0,89.229,15.255,209131.0,8232.0,30097.525,1184.726,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-12,750.0,47.0,107.93799999999999,6.763999999999999,209881.0,8279.0,30205.463,1191.49,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-13,535.0,70.0,76.99600000000001,10.074,210416.0,8349.0,30282.459,1201.5639999999999,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-14,535.0,47.0,76.99600000000001,6.763999999999999,210951.0,8396.0,30359.455,1208.328,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-15,552.0,61.0,79.442,8.779,211503.0,8457.0,30438.897,1217.107,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-16,233.0,17.0,33.533,2.447,211736.0,8474.0,30472.429,1219.553,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-17,77.0,9.0,11.082,1.295,211813.0,8483.0,30483.511000000002,1220.849,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-18,570.0,82.0,82.03299999999999,11.800999999999998,212383.0,8565.0,30565.543999999998,1232.65,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-19,544.0,49.0,78.291,7.0520000000000005,212927.0,8614.0,30643.835,1239.702,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-20,482.0,37.0,69.368,5.325,213409.0,8651.0,30713.202999999998,1245.027,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-21,455.0,90.0,65.482,12.953,213864.0,8741.0,30778.685,1257.979,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-22,566.0,58.0,81.457,8.347000000000001,214430.0,8799.0,30860.142000000003,1266.326,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-23,266.0,12.0,38.282,1.7269999999999999,214696.0,8811.0,30898.424,1268.053,6948445.0,18563.307,0.816
BGR,Bulgaria,2021-01-24,121.0,9.0,17.414,1.295,214817.0,8820.0,30915.838,1269.349,6948445.0,18563.307,0.816
