iso_code,location,date,total_vaccinations,new_vaccinations,people_vaccinated_per_hundred,population,gdp_per_capita,human_development_index
ITA,Italy,2021-03-18,7432480.0,161238.0,8.46,60461828.0,35220.084,0.892
ITA,Italy,2021-03-19,7604125.0,171645.0,8.62,60461828.0,35220.084,0.892
ITA,Italy,2021-03-20,7776190.0,172065.0,8.8,60461828.0,35220.084,0.892
ITA,Italy,2021-03-21,7904546.0,128356.0,8.94,60461828.0,35220.084,0.892
ITA,Italy,2021-03-22,8093400.0,188854.0,9.14,60461828.0,35220.084,0.892
ITA,Italy,2021-03-23,8311369.0,217969.0,9.39,60461828.0,35220.084,0.892
ITA,Italy,2021-03-24,8557944.0,246575.0,9.66,60461828.0,35220.084,0.892
ITA,Italy,2021-03-25,8815599.0,257655.0,9.95,60461828.0,35220.084,0.892
ITA,Italy,2021-03-26,9075536.0,259937.0,10.25,60461828.0,35220.084,0.892
ITA,Italy,2021-03-27,9308785.0,233249.0,10.53,60461828.0,35220.084,0.892
ITA,Italy,2021-03-28,9467592.0,158807.0,10.73,60461828.0,35220.084,0.892
ITA,Italy,2021-03-29,9700745.0,233153.0,11.01,60461828.0,35220.084,0.892
ITA,Italy,2021-03-30,9947615.0,246870.0,11.3,60461828.0,35220.084,0.892
ITA,Italy,2021-03-31,10199283.0,251668.0,11.59,60461828.0,35220.084,0.892
NLD,Netherlands,2021-01-17,77000.0,,0.45,17134873.0,48472.545,0.9440000000000001
NLD,Netherlands,2021-01-24,146612.0,,0.86,17134873.0,48472.545,0.9440000000000001
NLD,Netherlands,2021-01-31,343526.0,,1.91,17134873.0,48472.545,0.9440000000000001
NLD,Netherlands,2021-02-07,571145.0,,2.95,17134873.0,48472.545,0.9440000000000001
NLD,Netherlands,2021-02-14,783438.0,,3.67,17134873.0,48472.545,0.9440000000000001
NLD,Netherlands,2021-02-21,1014039.0,,4.64,17134873.0,48472.545,0.9440000000000001
NLD,Netherlands,2021-02-28,1336428.0,,5.86,17134873.0,48472.545,0.9440000000000001
NLD,Netherlands,2021-03-07,1619839.0,,7.05,17134873.0,48472.545,0.9440000000000001
NLD,Netherlands,2021-03-14,1887726.0,,8.14,17134873.0,48472.545,0.9440000000000001
NLD,Netherlands,2021-03-21,2097980.0,,8.71,17134873.0,48472.545,0.9440000000000001
NLD,Netherlands,2021-03-28,2378552.0,,9.85,17134873.0,48472.545,0.9440000000000001
NOR,Norway,2020-12-27,5.0,,0.0,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2020-12-28,609.0,604.0,0.01,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2020-12-29,1676.0,1067.0,0.03,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2020-12-30,2103.0,427.0,0.04,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2020-12-31,2175.0,72.0,0.04,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-01,2181.0,6.0,0.04,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-02,2181.0,0.0,0.04,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-03,2184.0,3.0,0.04,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-04,2190.0,6.0,0.04,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-05,5575.0,3385.0,0.1,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-06,14639.0,9064.0,0.27,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-07,21192.0,6553.0,0.39,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-08,22808.0,1616.0,0.42,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-09,22943.0,135.0,0.42,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-10,23051.0,108.0,0.43,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-11,23406.0,355.0,0.43,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-12,27666.0,4260.0,0.51,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-13,37442.0,9776.0,0.69,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-14,45914.0,8472.0,0.85,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-15,50391.0,4477.0,0.93,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-16,51137.0,746.0,0.94,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-17,51491.0,354.0,0.95,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-18,53058.0,1567.0,0.97,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-19,58419.0,5361.0,1.06,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-20,69174.0,10755.0,1.24,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-21,77778.0,8604.0,1.4,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-22,81102.0,3324.0,1.46,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-23,81461.0,359.0,1.47,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-24,81528.0,67.0,1.47,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-25,82109.0,581.0,1.48,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-26,86529.0,4420.0,1.52,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-27,105542.0,19013.0,1.73,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-28,123014.0,17472.0,1.93,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-29,128933.0,5919.0,2.0,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-30,129252.0,319.0,2.01,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-01-31,129404.0,152.0,2.01,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-01,129905.0,501.0,2.01,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-02,139406.0,9501.0,2.13,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-03,172860.0,33454.0,2.59,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-04,207489.0,34629.0,3.07,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-05,222978.0,15489.0,3.27,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-06,224522.0,1544.0,3.28,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-07,225138.0,616.0,3.29,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-08,226180.0,1042.0,3.29,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-09,234963.0,8783.0,3.39,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-10,266621.0,31658.0,3.82,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-11,296132.0,29511.0,4.2,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-12,307784.0,11652.0,4.35,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-13,308983.0,1199.0,4.37,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-14,309096.0,113.0,4.37,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-15,310650.0,1554.0,4.38,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-16,318851.0,8201.0,4.5,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-17,350868.0,32017.0,4.9,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-18,380572.0,29704.0,5.25,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-19,396108.0,15536.0,5.44,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-20,396780.0,672.0,5.45,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-21,396939.0,159.0,5.45,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-22,399652.0,2713.0,5.5,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-23,410606.0,10954.0,5.61,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-24,443901.0,33295.0,5.81,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-25,480104.0,36203.0,6.02,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-26,498333.0,18229.0,6.17,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-27,498975.0,642.0,6.18,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-02-28,499672.0,697.0,6.19,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-01,505652.0,5980.0,6.3,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-02,519991.0,14339.0,6.49,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-03,555673.0,35682.0,6.82,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-04,590346.0,34673.0,7.11,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-05,608750.0,18404.0,7.33,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-06,609608.0,858.0,7.34,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-07,609700.0,92.0,7.34,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-08,614636.0,4936.0,7.43,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-09,631239.0,16603.0,7.66,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-10,669376.0,38137.0,8.05,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-11,697880.0,28504.0,8.27,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-12,708448.0,10568.0,8.31,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-13,708785.0,337.0,8.31,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-14,708897.0,112.0,8.31,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-15,709432.0,535.0,8.31,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-16,715698.0,6266.0,8.42,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-17,740268.0,24570.0,8.84,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-18,762658.0,22390.0,9.23,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-19,770369.0,7711.0,9.35,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-20,770848.0,479.0,9.36,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-21,771103.0,255.0,9.36,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-22,772693.0,1590.0,9.39,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-23,786734.0,14041.0,9.63,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-24,829349.0,42615.0,10.35,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-25,870198.0,40849.0,11.06,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-26,888460.0,18262.0,11.38,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-27,889031.0,571.0,11.39,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-28,889362.0,331.0,11.4,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-29,894001.0,4639.0,11.48,5421242.0,64800.057,0.9570000000000001
NOR,Norway,2021-03-30,926249.0,32248.0,12.01,5421242.0,64800.057,0.9570000000000001
POL,Poland,2020-12-28,2000.0,,0.01,37846605.0,27216.445,0.88
POL,Poland,2020-12-29,6300.0,4300.0,0.02,37846605.0,27216.445,0.88
POL,Poland,2020-12-30,36300.0,30000.0,0.1,37846605.0,27216.445,0.88
POL,Poland,2020-12-31,47600.0,11300.0,0.13,37846605.0,27216.445,0.88
POL,Poland,2021-01-02,50391.0,,0.13,37846605.0,27216.445,0.88
POL,Poland,2021-01-03,50833.0,442.0,0.13,37846605.0,27216.445,0.88
POL,Poland,2021-01-04,92220.0,41387.0,0.24,37846605.0,27216.445,0.88
POL,Poland,2021-01-05,140226.0,48006.0,0.37,37846605.0,27216.445,0.88
POL,Poland,2021-01-06,160359.0,20133.0,0.42,37846605.0,27216.445,0.88
POL,Poland,2021-01-07,188956.0,28597.0,0.5,37846605.0,27216.445,0.88
POL,Poland,2021-01-08,198787.0,9831.0,0.53,37846605.0,27216.445,0.88
POL,Poland,2021-01-09,200022.0,1235.0,0.53,37846605.0,27216.445,0.88
POL,Poland,2021-01-10,203053.0,3031.0,0.54,37846605.0,27216.445,0.88
POL,Poland,2021-01-11,257834.0,54781.0,0.68,37846605.0,27216.445,0.88
POL,Poland,2021-01-12,309620.0,51786.0,0.82,37846605.0,27216.445,0.88
POL,Poland,2021-01-13,369212.0,59592.0,0.98,37846605.0,27216.445,0.88
POL,Poland,2021-01-14,410480.0,41268.0,1.08,37846605.0,27216.445,0.88
POL,Poland,2021-01-15,436963.0,26483.0,1.15,37846605.0,27216.445,0.88
POL,Poland,2021-01-16,457303.0,20340.0,1.21,37846605.0,27216.445,0.88
POL,Poland,2021-01-17,469466.0,12163.0,1.24,37846605.0,27216.445,0.88
POL,Poland,2021-01-18,495164.0,25698.0,1.3,37846605.0,27216.445,0.88
POL,Poland,2021-01-19,541229.0,46065.0,1.4,37846605.0,27216.445,0.88
POL,Poland,2021-01-20,591785.0,50556.0,1.5,37846605.0,27216.445,0.88
POL,Poland,2021-01-21,644999.0,53214.0,1.6,37846605.0,27216.445,0.88
POL,Poland,2021-01-22,684277.0,39278.0,1.69,37846605.0,27216.445,0.88
POL,Poland,2021-01-23,701164.0,16887.0,1.73,37846605.0,27216.445,0.88
POL,Poland,2021-01-24,707474.0,6310.0,1.74,37846605.0,27216.445,0.88
POL,Poland,2021-01-25,776987.0,69513.0,1.85,37846605.0,27216.445,0.88
POL,Poland,2021-01-26,905457.0,128470.0,2.07,37846605.0,27216.445,0.88
POL,Poland,2021-01-27,1008253.0,102796.0,2.27,37846605.0,27216.445,0.88
POL,Poland,2021-01-28,1097036.0,88783.0,2.43,37846605.0,27216.445,0.88
POL,Poland,2021-01-29,1141081.0,44045.0,2.5,37846605.0,27216.445,0.88
POL,Poland,2021-01-30,1156931.0,15850.0,2.53,37846605.0,27216.445,0.88
POL,Poland,2021-01-31,1176904.0,19973.0,2.58,37846605.0,27216.445,0.88
POL,Poland,2021-02-01,1231716.0,54812.0,2.64,37846605.0,27216.445,0.88
POL,Poland,2021-02-02,1342435.0,110719.0,2.78,37846605.0,27216.445,0.88
POL,Poland,2021-02-03,1461578.0,119143.0,2.95,37846605.0,27216.445,0.88
POL,Poland,2021-02-04,1566604.0,105026.0,3.09,37846605.0,27216.445,0.88
POL,Poland,2021-02-05,1617764.0,51160.0,3.15,37846605.0,27216.445,0.88
POL,Poland,2021-02-06,1641158.0,23394.0,3.17,37846605.0,27216.445,0.88
POL,Poland,2021-02-07,1656708.0,15550.0,3.19,37846605.0,27216.445,0.88
POL,Poland,2021-02-09,1773715.0,,3.41,37846605.0,27216.445,0.88
POL,Poland,2021-02-11,1993739.0,,3.73,37846605.0,27216.445,0.88
POL,Poland,2021-02-12,2071009.0,77270.0,3.82,37846605.0,27216.445,0.88
POL,Poland,2021-02-13,2107089.0,36080.0,3.87,37846605.0,27216.445,0.88
POL,Poland,2021-02-14,2122245.0,15156.0,3.9,37846605.0,27216.445,0.88
POL,Poland,2021-02-15,2159146.0,36901.0,3.97,37846605.0,27216.445,0.88
POL,Poland,2021-02-16,2230117.0,70971.0,4.07,37846605.0,27216.445,0.88
POL,Poland,2021-02-17,2384794.0,154677.0,4.26,37846605.0,27216.445,0.88
POL,Poland,2021-02-18,2556999.0,172205.0,4.47,37846605.0,27216.445,0.88
POL,Poland,2021-02-19,2660776.0,103777.0,4.61,37846605.0,27216.445,0.88
POL,Poland,2021-02-20,2697815.0,37039.0,4.68,37846605.0,27216.445,0.88
POL,Poland,2021-02-21,2715159.0,17344.0,4.72,37846605.0,27216.445,0.88
POL,Poland,2021-02-22,2759436.0,44277.0,4.82,37846605.0,27216.445,0.88
POL,Poland,2021-02-24,2990683.0,,5.18,37846605.0,27216.445,0.88
POL,Poland,2021-02-26,3269812.0,,5.55,37846605.0,27216.445,0.88
POL,Poland,2021-02-28,3336354.0,,5.68,37846605.0,27216.445,0.88
POL,Poland,2021-03-01,3383426.0,47072.0,5.79,37846605.0,27216.445,0.88
POL,Poland,2021-03-03,3619316.0,,6.18,37846605.0,27216.445,0.88
POL,Poland,2021-03-04,3791577.0,172261.0,6.41,37846605.0,27216.445,0.88
POL,Poland,2021-03-06,3951104.0,,6.68,37846605.0,27216.445,0.88
POL,Poland,2021-03-08,4004734.0,,6.79,37846605.0,27216.445,0.88
POL,Poland,2021-03-09,4086863.0,82129.0,6.98,37846605.0,27216.445,0.88
POL,Poland,2021-03-11,4391256.0,,7.49,37846605.0,27216.445,0.88
POL,Poland,2021-03-12,4487273.0,96017.0,7.64,37846605.0,27216.445,0.88
POL,Poland,2021-03-13,4517537.0,30264.0,7.7,37846605.0,27216.445,0.88
POL,Poland,2021-03-14,4530783.0,13246.0,7.73,37846605.0,27216.445,0.88
POL,Poland,2021-03-15,4557060.0,26277.0,7.79,37846605.0,27216.445,0.88
POL,Poland,2021-03-16,4605929.0,48869.0,7.89,37846605.0,27216.445,0.88
POL,Poland,2021-03-17,4738902.0,132973.0,8.12,37846605.0,27216.445,0.88
POL,Poland,2021-03-18,4893320.0,154418.0,8.36,37846605.0,27216.445,0.88
POL,Poland,2021-03-19,4983494.0,90174.0,8.49,37846605.0,27216.445,0.88
POL,Poland,2021-03-20,5014167.0,30673.0,8.55,37846605.0,27216.445,0.88
POL,Poland,2021-03-21,5026182.0,12015.0,8.57,37846605.0,27216.445,0.88
POL,Poland,2021-03-22,5077928.0,51746.0,8.69,37846605.0,27216.445,0.88
POL,Poland,2021-03-23,5193835.0,115907.0,8.95,37846605.0,27216.445,0.88
POL,Poland,2021-03-24,5381726.0,187891.0,9.31,37846605.0,27216.445,0.88
POL,Poland,2021-03-26,5755551.0,,10.0,37846605.0,27216.445,0.88
POL,Poland,2021-03-28,5882581.0,,10.28,37846605.0,27216.445,0.88
POL,Poland,2021-03-30,6081824.0,,10.73,37846605.0,27216.445,0.88
PRT,Portugal,2020-12-27,4963.0,,0.05,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2020-12-28,7754.0,2791.0,0.08,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2020-12-29,20368.0,12614.0,0.2,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2020-12-30,30543.0,10175.0,0.3,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2020-12-31,32749.0,2206.0,0.32,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-01,32749.0,0.0,0.32,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-02,32750.0,1.0,0.32,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-03,32750.0,0.0,0.32,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-04,33670.0,920.0,0.33,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-05,46433.0,12763.0,0.46,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-06,61454.0,15021.0,0.6,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-07,71751.0,10297.0,0.7,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-08,74254.0,2503.0,0.73,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-09,74352.0,98.0,0.73,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-10,74392.0,40.0,0.73,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-11,75280.0,888.0,0.74,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-12,86162.0,10882.0,0.84,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-13,99961.0,13799.0,0.98,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-14,111111.0,11150.0,1.09,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-15,118597.0,7486.0,1.16,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-16,120132.0,1535.0,1.18,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-17,121300.0,1168.0,1.18,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-18,124704.0,3404.0,1.21,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-19,148434.0,23730.0,1.36,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-20,177367.0,28933.0,1.56,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-21,210471.0,33104.0,1.83,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-22,236730.0,26259.0,2.07,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-23,251524.0,14794.0,2.17,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-24,255699.0,4175.0,2.21,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-26,263499.0,,,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-27,278413.0,14914.0,,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-28,296004.0,17591.0,,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-29,315737.0,19733.0,,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-30,330233.0,14496.0,2.6,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-01-31,336771.0,6538.0,2.63,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-01,338566.0,1795.0,2.65,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-02,342119.0,3553.0,2.66,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-03,350945.0,8826.0,2.7,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-04,364211.0,13266.0,2.74,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-05,379378.0,15167.0,2.79,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-06,394088.0,14710.0,2.85,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-07,395904.0,1816.0,2.86,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-08,396371.0,467.0,2.86,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-09,400190.0,3819.0,2.88,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-10,415283.0,15093.0,2.93,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-11,436220.0,20937.0,2.97,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-12,468319.0,32099.0,3.05,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-13,505371.0,37052.0,3.14,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-14,523349.0,17978.0,3.22,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-15,529021.0,5672.0,3.25,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-16,539786.0,10765.0,3.3,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-17,556331.0,16545.0,3.4,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-18,578702.0,22371.0,3.54,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-19,618636.0,39934.0,3.81,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-20,656411.0,37775.0,4.06,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-21,675453.0,19042.0,4.21,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-22,680257.0,4804.0,4.24,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-23,694297.0,14040.0,4.36,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-24,720717.0,26420.0,4.6,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-25,752317.0,31600.0,4.87,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-26,797005.0,44688.0,5.28,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-27,837887.0,40882.0,5.63,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-02-28,861922.0,24035.0,5.85,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-01,868951.0,7029.0,5.92,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-02,885109.0,16158.0,6.06,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-03,900831.0,15722.0,6.2,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-04,929133.0,28302.0,6.43,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-05,972183.0,43050.0,6.8,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-06,1012032.0,39849.0,7.1,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-07,1029189.0,17157.0,7.23,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-08,1033100.0,3911.0,7.25,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-09,1044091.0,10991.0,7.34,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-10,1055085.0,10994.0,7.43,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-11,1078763.0,23678.0,7.57,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-12,1113885.0,35122.0,7.78,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-13,1147575.0,33690.0,7.98,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-14,1163873.0,16298.0,8.08,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-15,1168215.0,4342.0,8.12,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-16,1193186.0,24971.0,8.33,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-17,1200691.0,7505.0,8.35,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-18,1235136.0,34445.0,8.47,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-19,1280409.0,45273.0,8.59,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-20,1325266.0,44857.0,8.75,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-21,1348331.0,23065.0,8.85,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-22,1351516.0,3185.0,8.87,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-23,1369242.0,17726.0,8.96,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-24,1391551.0,22309.0,9.16,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-25,1434044.0,42493.0,9.54,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-26,1505476.0,71432.0,10.2,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-27,1536184.0,30708.0,10.48,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-28,1599599.0,63415.0,11.08,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-29,1618399.0,18800.0,11.27,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-30,1641946.0,23547.0,11.47,10196707.0,27936.896,0.8640000000000001
PRT,Portugal,2021-03-31,1672893.0,30947.0,11.74,10196707.0,27936.896,0.8640000000000001
ROU,Romania,2020-12-27,965.0,,0.01,19237682.0,23313.199,0.828
ROU,Romania,2020-12-28,2066.0,1101.0,0.01,19237682.0,23313.199,0.828
